date,NO2 1-Hour Mean Concentration Calibrated [ppb],NO2 1-Hour Mean Concentration Raw [ppb],PM1 1-Hour Mean Mass Concentration Raw [ug/m3],PM10 1-Hour Mean Mass Concentration Raw [ug/m3],PM2.5 1-Hour Mean Mass Concentration Raw [ug/m3],PM2.5 NowCast AQI (US EPA),PM2.5 NowCast Mass Concentration [ug/m3],humidity,latitude,longitude,pm1.0_atm,pm1.0_atm_a,pm1.0_atm_b,pm10.0_atm,pm10.0_atm_a,pm10.0_atm_b,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b,pressure,temperature
2024-11-12 07:00:00,,,,,,,,58.334,,,23.3855,24.446,22.325,37.946,39.299,36.593,30.652,31.909,29.395,754.423,20.33333333
2024-11-12 07:00:00,,,,,,,,58.334,,,23.3855,24.446,22.325,37.946,39.299,36.593,30.652,31.909,29.395,754.423,20.33333333
2024-11-12 08:00:00,,,,,,,,55.408,,,21.591,22.234,20.948,34.6745,36.36,32.989,28.577,29.68,27.474,754.946,21.48166667
2024-11-12 08:00:00,,,,,,,,55.408,,,21.591,22.234,20.948,34.6745,36.36,32.989,28.577,29.68,27.474,754.946,21.48166667
2024-11-12 09:00:00,,,,,,,,49.517,,,29.9105,30.274,29.547,53.4165,54.019,52.814,41.595,42.269,40.921,754.749,23.34722222
2024-11-12 09:00:00,,,,,,,,49.517,,,29.9105,30.274,29.547,53.4165,54.019,52.814,41.595,42.269,40.921,754.749,23.34722222
2024-11-12 10:00:00,,,,,,,,44.9,,,29.3935,29.465,29.322,53.553,54.059,53.047,41.3405,41.785,40.896,754.058,24.51833333
2024-11-12 10:00:00,,,,,,,,44.9,,,29.3935,29.465,29.322,53.553,54.059,53.047,41.3405,41.785,40.896,754.058,24.51833333
2024-11-12 11:00:00,,,,,,,,44.067,,,26.3405,26.332,26.349,47.6375,48.014,47.261,37.142,37.555,36.729,753.074,25.29666667
2024-11-12 11:00:00,,,,,,,,44.067,,,26.3405,26.332,26.349,47.6375,48.014,47.261,37.142,37.555,36.729,753.074,25.29666667
2024-11-12 12:00:00,,,,,,,,57.717,,,22.5785,22.334,22.823,37.506,38.14,36.872,31.3365,31.58,31.093,752.216,22.01111111
2024-11-12 12:00:00,,,,,,,,57.717,,,22.5785,22.334,22.823,37.506,38.14,36.872,31.3365,31.58,31.093,752.216,22.01111111
2024-11-12 13:00:00,,,,,,,,66.534,,,23.5715,23.498,23.645,37.7695,38.749,36.79,32.184,32.717,31.651,751.631,19.96277778
2024-11-12 13:00:00,,,,,,,,66.534,,,23.5715,23.498,23.645,37.7695,38.749,36.79,32.184,32.717,31.651,751.631,19.96277778
2024-11-12 14:00:00,,,,,,,,64.5,,,26.294,26.594,25.994,42.6645,44.477,40.852,35.518,36.505,34.531,751.032,20.48611111
2024-11-12 14:00:00,,,,,,,,64.5,,,26.294,26.594,25.994,42.6645,44.477,40.852,35.518,36.505,34.531,751.032,20.48611111
2024-11-12 15:00:00,,,,,,,,61.242,,,25.3555,25.868,24.843,38.5865,40.431,36.742,33.176,34.373,31.979,750.802,21.66222222
2024-11-12 15:00:00,,,,,,,,61.242,,,25.3555,25.868,24.843,38.5865,40.431,36.742,33.176,34.373,31.979,750.802,21.66222222
2024-11-12 16:00:00,,,,,,,,59.658,,,23.242,23.835,22.649,34.519,36.171,32.867,29.811,31.044,28.578,751.082,21.73166667
2024-11-12 16:00:00,,,,,,,,59.658,,,23.242,23.835,22.649,34.519,36.171,32.867,29.811,31.044,28.578,751.082,21.73166667
2024-11-12 17:00:00,,,,,,,,59.925,,,21.3455,22.242,20.449,31.3145,33.159,29.47,26.934,28.441,25.427,751.561,21.22722222
2024-11-12 17:00:00,,,,,,,,59.925,,,21.3455,22.242,20.449,31.3145,33.159,29.47,26.934,28.441,25.427,751.561,21.22722222
2024-11-12 18:00:00,,,,,,,,59.834,,,15.9835,17.157,14.81,22.105,23.948,20.262,19.4445,21.053,17.836,752.24,20.83333333
2024-11-12 18:00:00,,,,,,,,59.834,,,15.9835,17.157,14.81,22.105,23.948,20.262,19.4445,21.053,17.836,752.24,20.83333333
2024-11-12 19:00:00,,,,,,,,62.466,,,18.5325,19.657,17.408,26.456,28.535,24.377,22.9175,24.486,21.349,752.797,20.03666667
2024-11-12 19:00:00,,,,,,,,62.466,,,18.5325,19.657,17.408,26.456,28.535,24.377,22.9175,24.486,21.349,752.797,20.03666667
2024-11-12 20:00:00,,,,,,,,64.867,,,16.18,17.212,15.148,22.5325,24.022,21.043,19.7965,21.15,18.443,753.167,19.5
2024-11-12 20:00:00,,,,,,,,64.867,,,16.18,17.212,15.148,22.5325,24.022,21.043,19.7965,21.15,18.443,753.167,19.5
2024-11-12 21:00:00,,,,,,,,63.034,,,10.7765,11.421,10.132,14.627,15.528,13.726,13.1805,14.065,12.296,753.529,20.01888889
2024-11-12 21:00:00,,,,,,,,63.034,,,10.7765,11.421,10.132,14.627,15.528,13.726,13.1805,14.065,12.296,753.529,20.01888889
2024-11-12 22:00:00,,,,,,,,62.033,,,11.2255,11.953,10.498,15.791,16.803,14.779,13.8,14.748,12.852,753.605,19.83333333
2024-11-12 22:00:00,,,,,,,,62.033,,,11.2255,11.953,10.498,15.791,16.803,14.779,13.8,14.748,12.852,753.605,19.83333333
2024-11-12 23:00:00,,,,,,,,61.966,,,11.2395,11.855,10.624,17.6855,18.649,16.722,14.2415,15.07,13.413,753.519,19.37055556
2024-11-12 23:00:00,,,,,,,,61.966,,,11.2395,11.855,10.624,17.6855,18.649,16.722,14.2415,15.07,13.413,753.519,19.37055556
2024-11-13 00:00:00,,,,,,,,61.767,,,6.408,6.769,6.047,9.817,10.18,9.454,8.0605,8.505,7.616,752.934,19.29611111
2024-11-13 00:00:00,,,,,,,,61.767,,,6.408,6.769,6.047,9.817,10.18,9.454,8.0605,8.505,7.616,752.934,19.29611111
2024-11-13 01:00:00,,,,,,,,62.234,,,4.376,4.652,4.1,7.0015,7.386,6.617,5.589,5.979,5.199,752.485,18.90777778
2024-11-13 01:00:00,,,,,,,,62.234,,,4.376,4.652,4.1,7.0015,7.386,6.617,5.589,5.979,5.199,752.485,18.90777778
2024-11-13 02:00:00,,,,,,,,61.034,,,6.2615,6.503,6.02,8.767,9.37,8.164,7.8415,8.299,7.384,752.111,18.88888889
2024-11-13 02:00:00,,,,,,,,61.034,,,6.2615,6.503,6.02,8.767,9.37,8.164,7.8415,8.299,7.384,752.111,18.88888889
2024-11-13 03:00:00,,,,,,,,60.2,,,11.408,12.007,10.809,18.6875,19.276,18.099,14.9615,15.691,14.232,751.969,18.88888889
2024-11-13 03:00:00,,,,,,,,60.2,,,11.408,12.007,10.809,18.6875,19.276,18.099,14.9615,15.691,14.232,751.969,18.88888889
2024-11-13 04:00:00,,,,,,,,61.45,,,21.6865,22.462,20.911,36.4615,37.933,34.99,28.94,29.95,27.93,752.097,18.48166667
2024-11-13 04:00:00,,,,,,,,61.45,,,21.6865,22.462,20.911,36.4615,37.933,34.99,28.94,29.95,27.93,752.097,18.48166667
2024-11-13 05:00:00,,,,,,,,61.7,,,27.5485,28.376,26.721,47.858,49.427,46.289,37.7175,38.811,36.624,752.491,18.87
2024-11-13 05:00:00,,,,,,,,61.7,,,27.5485,28.376,26.721,47.858,49.427,46.289,37.7175,38.811,36.624,752.491,18.87
2024-11-13 06:00:00,,,,,,,,61.566,,,29.0485,30.202,27.895,47.673,49.767,45.579,38.4135,39.954,36.873,753.141,18.83333333
2024-11-13 06:00:00,,,,,,,,61.566,,,29.0485,30.202,27.895,47.673,49.767,45.579,38.4135,39.954,36.873,753.141,18.83333333
2024-11-13 07:00:00,,,,,,,,56.4,,,11.77,12.334,11.206,17.752,18.78,16.724,15.0455,15.811,14.28,753.976,20.42611111
2024-11-13 07:00:00,,,,,,,,56.4,,,11.77,12.334,11.206,17.752,18.78,16.724,15.0455,15.811,14.28,753.976,20.42611111
2024-11-13 08:00:00,,,,,,,,53.542,,,18.4165,18.594,18.239,27.823,28.703,26.943,24.2395,24.96,23.519,754.462,20.88388889
2024-11-13 08:00:00,,,,,,,,53.542,,,18.4165,18.594,18.239,27.823,28.703,26.943,24.2395,24.96,23.519,754.462,20.88388889
2024-11-13 09:00:00,,,,,,,,46.1,,,26.7885,27.081,26.496,45.9775,47.122,44.833,36.4455,37.282,35.609,754.375,22.88888889
2024-11-13 09:00:00,,,,,,,,46.1,,,26.7885,27.081,26.496,45.9775,47.122,44.833,36.4455,37.282,35.609,754.375,22.88888889
2024-11-13 10:00:00,,,,,,,,38.767,,,25.478,26.762,24.194,41.0845,42.871,39.298,32.3775,34.05,30.705,753.651,24.58333333
2024-11-13 10:00:00,,,,,,,,38.767,,,25.478,26.762,24.194,41.0845,42.871,39.298,32.3775,34.05,30.705,753.651,24.58333333
2024-11-13 11:00:00,,,,,,,,37.334,,,16.511,17.09,15.932,25.3675,26.576,24.159,20.645,21.674,19.616,752.786,25.66666667
2024-11-13 11:00:00,,,,,,,,37.334,,,16.511,17.09,15.932,25.3675,26.576,24.159,20.645,21.674,19.616,752.786,25.66666667
2024-11-13 12:00:00,,,,,,,,42.9,,,13.4485,13.591,13.306,17.8015,18.564,17.039,16.268,16.919,15.617,751.703,25.815
2024-11-13 12:00:00,,,,,,,,42.9,,,13.4485,13.591,13.306,17.8015,18.564,17.039,16.268,16.919,15.617,751.703,25.815
2024-11-13 13:00:00,,,,,,,,43.4,,,5.764,6.017,5.511,7.555,7.918,7.192,6.91,7.321,6.499,750.841,25.87
2024-11-13 13:00:00,,,,,,,,43.4,,,5.764,6.017,5.511,7.555,7.918,7.192,6.91,7.321,6.499,750.841,25.87
2024-11-13 14:00:00,,,,,,,,46.117,,,9.349,9.928,8.77,15.5665,16.006,15.127,12.003,12.671,11.335,750.262,24.07444444
2024-11-13 14:00:00,,,,,,,,46.117,,,9.349,9.928,8.77,15.5665,16.006,15.127,12.003,12.671,11.335,750.262,24.07444444
2024-11-13 15:00:00,,,,,,,,45.933,,,17.2995,18.422,16.177,30.243,30.994,29.492,22.282,23.401,21.163,750.251,23.87055556
2024-11-13 15:00:00,,,,,,,,45.933,,,17.2995,18.422,16.177,30.243,30.994,29.492,22.282,23.401,21.163,750.251,23.87055556
2024-11-13 16:00:00,,,,,,,,48.2,,,15.4405,16.517,14.364,26.908,27.708,26.108,19.997,21.121,18.873,750.483,23.03666667
2024-11-13 16:00:00,,,,,,,,48.2,,,15.4405,16.517,14.364,26.908,27.708,26.108,19.997,21.121,18.873,750.483,23.03666667
2024-11-13 17:00:00,,,,,,,,49.933,,,20.4905,21.571,19.41,36.523,37.379,35.667,26.869,28.069,25.669,750.882,22.315
2024-11-13 17:00:00,,,,,,,,49.933,,,20.4905,21.571,19.41,36.523,37.379,35.667,26.869,28.069,25.669,750.882,22.315
2024-11-13 18:00:00,,,,,,,,52.834,,,16.7905,17.761,15.82,29.209,29.803,28.615,21.667,22.68,20.654,751.436,21.37055556
2024-11-13 18:00:00,,,,,,,,52.834,,,16.7905,17.761,15.82,29.209,29.803,28.615,21.667,22.68,20.654,751.436,21.37055556
2024-11-13 19:00:00,,,,,,,,54.392,,,11.875,12.564,11.186,24.0445,24.066,24.023,16.2905,16.963,15.618,752.298,20.77333333
2024-11-13 19:00:00,,,,,,,,54.392,,,11.875,12.564,11.186,24.0445,24.066,24.023,16.2905,16.963,15.618,752.298,20.77333333
2024-11-13 20:00:00,,,,,,,,55.633,,,10.2245,10.693,9.756,21.7755,21.779,21.772,14.453,14.818,14.088,753.107,20.065
2024-11-13 20:00:00,,,,,,,,55.633,,,10.2245,10.693,9.756,21.7755,21.779,21.772,14.453,14.818,14.088,753.107,20.065
2024-11-13 21:00:00,,,,,,,,55.875,,,10.761,11.399,10.123,20.6335,20.84,20.427,14.465,15.036,13.894,753.464,20.09722222
2024-11-13 21:00:00,,,,,,,,55.875,,,10.761,11.399,10.123,20.6335,20.84,20.427,14.465,15.036,13.894,753.464,20.09722222
2024-11-13 22:00:00,,,,,,,,55.733,,,8.547,9.066,8.028,14.2285,14.96,13.497,10.9345,11.586,10.283,753.291,20.0
2024-11-13 22:00:00,,,,,,,,55.733,,,8.547,9.066,8.028,14.2285,14.96,13.497,10.9345,11.586,10.283,753.291,20.0
2024-11-13 23:00:00,,,,,,,,55.067,,,6.943,7.365,6.521,11.1905,11.736,10.645,8.9225,9.446,8.399,752.677,20.14833333
2024-11-13 23:00:00,,,,,,,,55.067,,,6.943,7.365,6.521,11.1905,11.736,10.645,8.9225,9.446,8.399,752.677,20.14833333
2024-11-14 00:00:00,,,,,,,,55.9,,,5.01,5.357,4.663,7.786,8.255,7.317,6.589,7.101,6.077,752.193,20.03722222
2024-11-14 00:00:00,,,,,,,,55.9,,,5.01,5.357,4.663,7.786,8.255,7.317,6.589,7.101,6.077,752.193,20.03722222
2024-11-14 01:00:00,,,,,,,,55.433,,,5.528,5.812,5.244,9.3025,9.643,8.962,7.419,7.776,7.062,751.88,20.0
2024-11-14 01:00:00,,,,,,,,55.433,,,5.528,5.812,5.244,9.3025,9.643,8.962,7.419,7.776,7.062,751.88,20.0
2024-11-14 02:00:00,,,,,,,,55.534,,,7.0785,7.301,6.856,11.579,11.779,11.379,9.29,9.649,8.931,751.527,19.88888889
2024-11-14 02:00:00,,,,,,,,55.534,,,7.0785,7.301,6.856,11.579,11.779,11.379,9.29,9.649,8.931,751.527,19.88888889
2024-11-14 03:00:00,,,,,,,,59.066,,,4.4955,4.816,4.175,6.9265,7.251,6.602,5.6855,6.071,5.3,751.388,19.22222222
2024-11-14 03:00:00,,,,,,,,59.066,,,4.4955,4.816,4.175,6.9265,7.251,6.602,5.6855,6.071,5.3,751.388,19.22222222
2024-11-14 04:00:00,,,,,,,,58.666,,,9.0175,9.732,8.303,14.0805,14.808,13.353,11.255,12.071,10.439,751.527,18.88888889
2024-11-14 04:00:00,,,,,,,,58.666,,,9.0175,9.732,8.303,14.0805,14.808,13.353,11.255,12.071,10.439,751.527,18.88888889
2024-11-14 05:00:00,,,,,,,,56.567,,,11.4065,12.167,10.646,17.8715,18.693,17.05,14.505,15.485,13.525,751.831,18.59277778
2024-11-14 05:00:00,,,,,,,,56.567,,,11.4065,12.167,10.646,17.8715,18.693,17.05,14.505,15.485,13.525,751.831,18.59277778
2024-11-14 06:00:00,,,,,,,,53.034,,,16.37,17.203,15.537,26.6585,27.482,25.835,21.079,22.06,20.098,752.358,19.03722222
2024-11-14 06:00:00,,,,,,,,53.034,,,16.37,17.203,15.537,26.6585,27.482,25.835,21.079,22.06,20.098,752.358,19.03722222
2024-11-14 07:00:00,,,,,,,,52.908,,,26.9645,28.053,25.876,47.096,48.206,45.986,35.773,36.981,34.565,753.198,20.23611111
2024-11-14 07:00:00,,,,,,,,52.908,,,26.9645,28.053,25.876,47.096,48.206,45.986,35.773,36.981,34.565,753.198,20.23611111
2024-11-14 08:00:00,,,,,,,,50.8,,,29.0785,29.8,28.357,52.184,53.207,51.161,39.399,40.405,38.393,753.677,21.70388889
2024-11-14 08:00:00,,,,,,,,50.8,,,29.0785,29.8,28.357,52.184,53.207,51.161,39.399,40.405,38.393,753.677,21.70388889
2024-11-14 09:00:00,,,,,,,,46.166,,,31.111,31.879,30.343,52.605,53.922,51.288,41.2845,42.421,40.148,753.457,23.63
2024-11-14 09:00:00,,,,,,,,46.166,,,31.111,31.879,30.343,52.605,53.922,51.288,41.2845,42.421,40.148,753.457,23.63
2024-11-14 10:00:00,,,,,,,,42.8,,,26.902,27.632,26.172,46.097,47.103,45.091,35.4675,36.537,34.398,752.929,24.25888889
2024-11-14 10:00:00,,,,,,,,42.8,,,26.902,27.632,26.172,46.097,47.103,45.091,35.4675,36.537,34.398,752.929,24.25888889
2024-11-14 11:00:00,,,,,,,,53.767,,,26.4025,26.107,26.698,46.097,46.85,45.344,36.9575,37.253,36.662,752.259,21.75888889
2024-11-14 11:00:00,,,,,,,,53.767,,,26.4025,26.107,26.698,46.097,46.85,45.344,36.9575,37.253,36.662,752.259,21.75888889
2024-11-14 12:00:00,,,,,,,,52.142,,,21.9545,22.031,21.878,38.3715,38.539,38.204,30.013,30.519,29.507,751.464,23.50444444
2024-11-14 12:00:00,,,,,,,,52.142,,,21.9545,22.031,21.878,38.3715,38.539,38.204,30.013,30.519,29.507,751.464,23.50444444
2024-11-14 13:00:00,,,,,,,,53.662,,,19.992,19.886,20.098,32.8605,33.407,32.314,26.845,27.26,26.43,750.713,22.54666667
2024-11-14 13:00:00,,,,,,,,53.662,,,19.992,19.886,20.098,32.8605,33.407,32.314,26.845,27.26,26.43,750.713,22.54666667
2024-11-14 14:00:00,,,,,,,,58.958,,,22.0775,22.642,21.513,34.01,35.57,32.45,28.491,29.651,27.331,750.52,20.63888889
2024-11-14 14:00:00,,,,,,,,58.958,,,22.0775,22.642,21.513,34.01,35.57,32.45,28.491,29.651,27.331,750.52,20.63888889
2024-11-14 15:00:00,,,,,,,,66.422,,,28.038,29.139,26.937,43.358,45.775,40.941,36.1395,37.827,34.452,750.659,19.11388889
2024-11-14 15:00:00,,,,,,,,66.422,,,28.038,29.139,26.937,43.358,45.775,40.941,36.1395,37.827,34.452,750.659,19.11388889
2024-11-14 16:00:00,,,,,,,,67.631,,,28.783,30.337,27.229,45.7605,48.221,43.3,36.85,38.805,34.895,751.077,18.46611111
2024-11-14 16:00:00,,,,,,,,67.631,,,28.783,30.337,27.229,45.7605,48.221,43.3,36.85,38.805,34.895,751.077,18.46611111
2024-11-14 17:00:00,,,,,,,,65.084,,,25.5255,26.652,24.399,39.365,41.591,37.139,32.8035,34.419,31.188,751.449,19.33333333
2024-11-14 17:00:00,,,,,,,,65.084,,,25.5255,26.652,24.399,39.365,41.591,37.139,32.8035,34.419,31.188,751.449,19.33333333
2024-11-14 18:00:00,,,,,,,,65.341,,,24.389,25.142,23.636,37.799,39.76,35.838,32.0505,33.296,30.805,752.221,19.06
2024-11-14 18:00:00,,,,,,,,65.341,,,24.389,25.142,23.636,37.799,39.76,35.838,32.0505,33.296,30.805,752.221,19.06
2024-11-14 19:00:00,,,,,,,,65.2,,,25.4065,26.443,24.37,39.932,42.148,37.716,33.1255,34.653,31.598,753.125,18.75944444
2024-11-14 19:00:00,,,,,,,,65.2,,,25.4065,26.443,24.37,39.932,42.148,37.716,33.1255,34.653,31.598,753.125,18.75944444
2024-11-14 20:00:00,,,,,,,,65.334,,,24.0685,25.364,22.773,36.5145,38.807,34.222,30.541,32.251,28.831,753.772,17.98166667
2024-11-14 20:00:00,,,,,,,,65.334,,,24.0685,25.364,22.773,36.5145,38.807,34.222,30.541,32.251,28.831,753.772,17.98166667
2024-11-14 21:00:00,,,,,,,,65.633,,,16.209,16.961,15.457,23.4395,24.787,22.092,20.536,21.654,19.418,753.621,17.87
2024-11-14 21:00:00,,,,,,,,65.633,,,16.209,16.961,15.457,23.4395,24.787,22.092,20.536,21.654,19.418,753.621,17.87
2024-11-14 22:00:00,,,,,,,,65.35,,,19.479,20.303,18.655,29.3755,31.027,27.724,25.1365,26.428,23.845,753.314,17.69
2024-11-14 22:00:00,,,,,,,,65.35,,,19.479,20.303,18.655,29.3755,31.027,27.724,25.1365,26.428,23.845,753.314,17.69
2024-11-14 23:00:00,,,,,,,,63.767,,,18.0655,18.687,17.444,26.352,27.23,25.474,23.2365,24.212,22.261,753.197,18.37
2024-11-14 23:00:00,,,,,,,,63.767,,,18.0655,18.687,17.444,26.352,27.23,25.474,23.2365,24.212,22.261,753.197,18.37
2024-11-15 00:00:00,,,,,,,,63.6,,,20.1035,20.651,19.556,29.3305,30.635,28.026,25.6715,26.727,24.616,752.697,18.24111111
2024-11-15 00:00:00,,,,,,,,63.6,,,20.1035,20.651,19.556,29.3305,30.635,28.026,25.6715,26.727,24.616,752.697,18.24111111
2024-11-15 01:00:00,,,,,,,,63.9,,,19.2605,19.957,18.564,27.8205,29.127,26.514,24.825,26.014,23.636,752.308,18.16666667
2024-11-15 01:00:00,,,,,,,,63.9,,,19.2605,19.957,18.564,27.8205,29.127,26.514,24.825,26.014,23.636,752.308,18.16666667
2024-11-15 02:00:00,,,,,,,,63.167,,,21.692,22.41,20.974,32.58,34.352,30.808,28.3015,29.614,26.989,751.923,18.5
2024-11-15 02:00:00,,,,,,,,63.167,,,21.692,22.41,20.974,32.58,34.352,30.808,28.3015,29.614,26.989,751.923,18.5
2024-11-15 03:00:00,,,,,,,,62.0,,,24.1105,24.706,23.515,39.2645,40.142,38.387,32.108,32.995,31.221,751.837,18.72222222
2024-11-15 03:00:00,,,,,,,,62.0,,,24.1105,24.706,23.515,39.2645,40.142,38.387,32.108,32.995,31.221,751.837,18.72222222
2024-11-15 04:00:00,,,,,,,,62.2,,,27.861,28.797,26.925,46.599,48.559,44.639,37.4875,38.794,36.181,752.005,18.70333333
2024-11-15 04:00:00,,,,,,,,62.2,,,27.861,28.797,26.925,46.599,48.559,44.639,37.4875,38.794,36.181,752.005,18.70333333
2024-11-15 05:00:00,,,,,,,,61.261,,,34.6455,35.776,33.515,58.2205,59.986,56.455,45.9865,47.292,44.681,752.363,18.71
2024-11-15 05:00:00,,,,,,,,61.261,,,34.6455,35.776,33.515,58.2205,59.986,56.455,45.9865,47.292,44.681,752.363,18.71
2024-11-15 06:00:00,,,,,,,,62.667,,,35.772,36.65,34.894,65.1505,66.095,64.206,49.5965,50.439,48.754,752.882,17.87
2024-11-15 06:00:00,,,,,,,,62.667,,,35.772,36.65,34.894,65.1505,66.095,64.206,49.5965,50.439,48.754,752.882,17.87
2024-11-15 07:00:00,,,,,,,,62.659,,,33.7705,34.001,33.54,68.973,69.053,68.893,50.495,50.317,50.673,753.495,18.38888889
2024-11-15 07:00:00,,,,,,,,62.659,,,33.7705,34.001,33.54,68.973,69.053,68.893,50.495,50.317,50.673,753.495,18.38888889
2024-11-15 08:00:00,,,,,,,,55.1,,,31.725,32.456,30.994,57.9495,59.068,56.831,44.1875,45.127,43.248,753.822,19.92611111
2024-11-15 08:00:00,,,,,,,,55.1,,,31.725,32.456,30.994,57.9495,59.068,56.831,44.1875,45.127,43.248,753.822,19.92611111
2024-11-15 09:00:00,,,,,,,,46.4,,,26.586,27.013,26.159,48.2875,49.258,47.317,36.8465,37.586,36.107,753.698,22.94444444
2024-11-15 09:00:00,,,,,,,,46.4,,,26.586,27.013,26.159,48.2875,49.258,47.317,36.8465,37.586,36.107,753.698,22.94444444
2024-11-15 10:00:00,,,,,,,,43.558,,,29.19,29.976,28.404,49.9815,51.428,48.535,39.408,40.532,38.284,753.305,24.24555556
2024-11-15 10:00:00,,,,,,,,43.558,,,29.19,29.976,28.404,49.9815,51.428,48.535,39.408,40.532,38.284,753.305,24.24555556
2024-11-15 11:00:00,,,,,,,,40.867,,,26.028,26.776,25.28,44.9915,46.082,43.901,34.828,35.837,33.819,752.517,25.05555556
2024-11-15 11:00:00,,,,,,,,40.867,,,26.028,26.776,25.28,44.9915,46.082,43.901,34.828,35.837,33.819,752.517,25.05555556
2024-11-15 12:00:00,,,,,,,,55.434,,,27.7455,28.305,27.186,46.7835,47.739,45.828,37.351,38.3,36.402,751.822,22.22222222
2024-11-15 12:00:00,,,,,,,,55.434,,,27.7455,28.305,27.186,46.7835,47.739,45.828,37.351,38.3,36.402,751.822,22.22222222
2024-11-15 13:00:00,,,,,,,,57.675,,,13.253,13.41,13.096,20.156,20.932,19.38,17.593,18.149,17.037,750.965,21.63
2024-11-15 13:00:00,,,,,,,,57.675,,,13.253,13.41,13.096,20.156,20.932,19.38,17.593,18.149,17.037,750.965,21.63
2024-11-15 14:00:00,,,,,,,,56.167,,,20.197,20.369,20.025,29.296,30.04,28.552,26.133,26.88,25.386,750.25,22.38888889
2024-11-15 14:00:00,,,,,,,,56.167,,,20.197,20.369,20.025,29.296,30.04,28.552,26.133,26.88,25.386,750.25,22.38888889
2024-11-15 15:00:00,,,,,,,,60.633,,,16.039,16.562,15.516,22.7985,23.97,21.627,20.2485,21.303,19.194,749.938,21.185
2024-11-15 15:00:00,,,,,,,,60.633,,,16.039,16.562,15.516,22.7985,23.97,21.627,20.2485,21.303,19.194,749.938,21.185
2024-11-15 16:00:00,,,,,,,,59.833,,,21.27,21.325,21.215,36.798,37.412,36.184,29.5165,29.913,29.12,749.926,21.315
2024-11-15 16:00:00,,,,,,,,59.833,,,21.27,21.325,21.215,36.798,37.412,36.184,29.5165,29.913,29.12,749.926,21.315
2024-11-15 17:00:00,,,,,,,,59.167,,,19.687,20.002,19.372,30.0255,31.088,28.963,25.569,26.364,24.774,750.394,21.29666667
2024-11-15 17:00:00,,,,,,,,59.167,,,19.687,20.002,19.372,30.0255,31.088,28.963,25.569,26.364,24.774,750.394,21.29666667
2024-11-15 18:00:00,,,,,,,,58.091,,,12.744,13.192,12.296,17.961,18.88,17.042,15.864,16.657,15.071,750.894,20.74666667
2024-11-15 18:00:00,,,,,,,,58.091,,,12.744,13.192,12.296,17.961,18.88,17.042,15.864,16.657,15.071,750.894,20.74666667
2024-11-15 19:00:00,,,,,,,,61.633,,,22.306,23.324,21.288,32.5015,34.483,30.52,28.1195,29.633,26.606,751.457,20.22222222
2024-11-15 19:00:00,,,,,,,,61.633,,,22.306,23.324,21.288,32.5015,34.483,30.52,28.1195,29.633,26.606,751.457,20.22222222
2024-11-15 20:00:00,,,,,,,,63.567,,,19.48,20.406,18.554,27.118,29.166,25.07,24.4055,25.95,22.861,752.092,19.87666667
2024-11-15 20:00:00,,,,,,,,63.567,,,19.48,20.406,18.554,27.118,29.166,25.07,24.4055,25.95,22.861,752.092,19.87666667
2024-11-15 21:00:00,,,,,,,,61.267,,,17.327,17.977,16.677,24.296,25.595,22.997,21.955,23.11,20.8,752.301,20.12944444
2024-11-15 21:00:00,,,,,,,,61.267,,,17.327,17.977,16.677,24.296,25.595,22.997,21.955,23.11,20.8,752.301,20.12944444
2024-11-15 22:00:00,,,,,,,,61.666,,,19.7845,20.761,18.808,28.12,29.89,26.35,24.7295,26.279,23.18,752.636,20.33333333
2024-11-15 22:00:00,,,,,,,,61.666,,,19.7845,20.761,18.808,28.12,29.89,26.35,24.7295,26.279,23.18,752.636,20.33333333
2024-11-15 23:00:00,,,,,,,,62.4,,,17.9525,18.813,17.092,25.491,27.398,23.584,22.5265,23.992,21.061,752.522,19.90777778
2024-11-15 23:00:00,,,,,,,,62.4,,,17.9525,18.813,17.092,25.491,27.398,23.584,22.5265,23.992,21.061,752.522,19.90777778
2024-11-16 00:00:00,,,,,,,,62.834,,,20.7725,21.409,20.136,30.4175,31.7,29.135,26.6455,27.83,25.461,752.043,19.58777778
2024-11-16 00:00:00,,,,,,,,62.834,,,20.7725,21.409,20.136,30.4175,31.7,29.135,26.6455,27.83,25.461,752.043,19.58777778
2024-11-16 01:00:00,,,,,,,,63.633,,,19.788,20.346,19.23,28.943,30.253,27.633,25.0685,26.133,24.004,751.623,19.20388889
2024-11-16 01:00:00,,,,,,,,63.633,,,19.788,20.346,19.23,28.943,30.253,27.633,25.0685,26.133,24.004,751.623,19.20388889
2024-11-16 02:00:00,,,,,,,,62.933,,,18.44,19.058,17.822,25.7565,26.996,24.517,22.9285,23.964,21.893,751.102,19.44444444
2024-11-16 02:00:00,,,,,,,,62.933,,,18.44,19.058,17.822,25.7565,26.996,24.517,22.9285,23.964,21.893,751.102,19.44444444
2024-11-16 03:00:00,,,,,,,,60.933,,,16.663,17.191,16.135,23.6345,24.74,22.529,20.7155,21.638,19.793,751.097,19.53666667
2024-11-16 03:00:00,,,,,,,,60.933,,,16.663,17.191,16.135,23.6345,24.74,22.529,20.7155,21.638,19.793,751.097,19.53666667
2024-11-16 04:00:00,,,,,,,,62.475,,,20.8885,21.733,20.044,31.1415,32.758,29.525,26.346,27.579,25.113,751.541,18.815
